Created 04-09-2020 15:33 by Windographer 4.1.12

Latitude = N 38° 31' 27.840"
Longitude = W 73° 35' 27.180"
Elevation = 85 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	C1-SWI C3 Spd 100m Avg [m/s]	C1-SWI C3 Spd 100m StdDev [m/s]	C1-SWI C3 Spd 100m Max [m/s]	C2-SWI C3 Spd 99m Avg [m/s]	C2-SWI C3 Spd 99m StdDev [m/s]	C2-SWI C3 Spd 99m Max [m/s]	C3-SWI C3 Spd 80m Avg [m/s]	C3-SWI C3 Spd 80m StdDev [m/s]	C3-SWI C3 Spd 80m Max [m/s]	C4-SWI C3 Spd 65m Avg [m/s]	C4-SWI C3 Spd 65m StdDev [m/s]	C4-SWI C3 Spd 65m Max [m/s]	C5-SWI C3 Spd 50m Avg [m/s]	C5-SWI C3 Spd 50m StdDev [m/s]	C5-SWI C3 Spd 50m Max [m/s]	A1-SWI PV1 Direction 98m VectorAvg [°]	A1-SWI PV1 Direction 98m VectorStdDev [°]	A2-SWI PV1 Direction 48m VectorAvg [°]	A2-SWI PV1 Direction 48m VectorStdDev [°]	A3-Other Model Temperature 100m Avg [°C]	A3-Other Model Temperature 100m StdDev [°C]	A3-Other Model Temperature 100m Max [°C]	A3-Other Model Temperature 100m TimeOfMax [°C]	A3-Other Model Temperature 100m Min [°C]	A3-Other Model Temperature 100m TimeOfMin [°C]	A4-Humidity  0m Avg [%]	A4-Humidity  0m StdDev [%]	A4-Humidity  0m Max [%]	A4-Humidity  0m TimeOfMax [%RH]	A4-Humidity  0m Min [%]	A4-Humidity  0m TimeOfMin [%RH]	A5-Setra 276 Pressure 0m Avg [mbar]	I1-Inner Temp Avg [°C]	I2-Battery 1 Avg	I3-Battery 2 Avg	I4-12V Power Avg	A3-Other Model Temperature 100m Sample [°C]	A4-Humidity  0m Sample [%]	A5-Setra 276 Pressure 0m Sample [mbar]	
2018-07-09 18:00	2.755	0.194	3.323	2.740	0.207	3.338	2.541	0.208	3.377	2.181	0.207	3.323	1.908	0.217	2.959	253.3	3.6	167.4	3.6														14.10	9.2378	9.1690	13.087	13.82	63.4	1002.9
2018-07-09 19:00	1.910	0.302	3.323	1.844	0.254	2.953	1.971	0.340	3.377	1.939	0.361	3.704	1.510	0.327	2.959	283.2	9.4	192.7	0.9														9.88	9.2421	9.1743	12.870	13.30	70.9	1003.1
2018-07-09 20:00	1.916	0.228	2.937	1.887	0.225	2.953	1.755	0.250	2.233	1.477	0.309	2.561	0.563	0.339	1.816	226.8	5.7	166.9	22.2														7.26	9.2451	9.1785	12.806	12.61	74.9	1003.2
2018-07-09 21:00	2.195	0.286	3.709	2.274	0.253	3.723	1.470	0.274	2.996	1.081	0.258	2.561	1.047	0.298	2.197	175.8	2.8	133.8	12.2														5.55	9.2447	9.1801	12.859	12.40	73.6	1003.4
2018-07-09 22:00	2.122	0.272	3.323	2.208	0.238	3.338	1.340	0.413	2.996	1.196	0.211	2.561	1.454	0.375	2.959	234.5	13.4	187.4	18.9														3.90	9.2446	9.1814	12.902	10.61	87.5	1003.3
2018-07-09 23:00	1.896	0.276	2.937	1.899	0.255	2.953	1.247	0.368	2.233	0.670	0.240	1.799	0.496	0.232	1.435	248.2	0.2	259.8	5.7														2.90	9.2467	9.1826	12.894	10.07	88.6	1003.1
2018-07-10 00:00	1.354	0.230	2.551	1.401	0.202	2.568	0.948	0.226	1.852	0.447	0.164	1.418	0.292	0.013	0.673	237.3	1.8	256.1	4.5														2.27	9.2472	9.1838	12.883	8.41	100.2	1003.5
2018-07-10 01:00	0.789	0.303	2.165	0.905	0.292	2.183	0.418	0.121	1.471	0.783	0.279	2.180	0.693	0.386	2.197	284.7	8.8	312.4	12.8														1.69	9.2469	9.1852	12.870	7.85	100.6	1003.3
2018-07-10 02:00	1.988	0.214	2.937	2.207	0.202	2.953	1.600	0.299	2.615	1.025	0.343	2.561	0.784	0.338	2.197	20.0	14.0	38.0	2.7														1.71	9.2486	9.1856	12.859	7.42	100.6	1003.4
2018-07-10 03:00	0.926	0.277	2.551	1.355	0.318	2.568	0.335	0.060	1.090	0.352	0.166	1.038	0.465	0.214	1.435	45.6	1.8	42.7	2.9														1.61	9.2481	9.1856	12.850	6.20	100.6	1003.3
2018-07-10 04:00	0.280	0.151	1.392	0.545	0.234	1.413	0.524	0.237	1.471	0.571	0.269	1.799	0.490	0.180	1.435	47.1	0.2	56.4	0.2														1.69	9.2487	9.1858	12.842	4.73	100.6	1003.6
2018-07-10 05:00	1.328	0.352	3.323	1.296	0.354	3.338	0.583	0.233	1.852	0.511	0.319	2.180	0.456	0.214	1.816	336.7	19.2	300.0	29.3														2.04	9.2479	9.1852	12.837	4.69	100.6	1003.5
2018-07-10 06:00	1.912	0.380	3.323	2.085	0.356	3.723	1.120	0.461	2.996	1.012	0.415	2.942	0.800	0.466	2.578	356.3	10.6	350.7	10.9														2.42	9.2484	9.1843	12.833	4.00	100.6	1003.5
2018-07-10 07:00	2.909	0.405	5.253	3.091	0.393	5.264	2.449	0.429	4.139	2.397	0.467	4.466	2.137	0.465	3.721	11.6	12.5	31.3	5.6														2.59	9.2472	9.1843	12.830	5.03	100.6	1003.6
2018-07-10 08:00	2.666	0.701	7.184	2.815	0.684	7.189	1.811	0.551	6.045	1.560	0.464	4.466	1.201	0.477	3.721	1.6	12.9	32.1	4.6														2.57	9.2467	9.1837	12.841	4.95	100.6	1004.2
2018-07-10 09:00	3.211	0.490	4.867	3.440	0.505	5.264	3.039	0.500	4.901	3.044	0.529	4.846	2.839	0.606	4.864	60.2	5.2	53.6	5.4														2.58	9.2372	9.1840	13.956	3.32	100.6	1005.1
2018-07-10 10:00	2.795	0.449	4.867	2.987	0.459	5.264	2.685	0.440	4.901	2.803	0.431	4.466	2.599	0.497	4.483	67.7	6.1	62.0	7.3														3.20	9.2351	9.1835	14.145	4.48	100.6	1006.1
2018-07-10 11:00	1.678	0.516	3.323	1.947	0.483	3.723	1.583	0.507	3.377	1.678	0.468	3.323	1.287	0.496	2.959	52.6	8.6	39.9	7.8														4.51	9.2355	9.1823	14.111	6.00	100.6	1006.8
2018-07-10 12:00	1.059	0.432	3.323	1.228	0.372	3.338	0.941	0.368	3.377	1.064	0.413	3.323	1.101	0.415	3.340	9.5	16.6	267.3	9.1														5.78	9.2359	9.1800	14.086	6.26	100.6	1006.8
2018-07-10 13:00	1.989	0.315	3.323	1.915	0.296	3.338	1.861	0.317	2.996	1.963	0.306	3.323	1.687	0.374	2.959	274.4	5.6	265.2	5.8														6.11	9.2357	9.1802	14.072	5.76	100.6	1006.7
2018-07-10 14:00	1.122	0.413	2.937	1.142	0.351	2.568	0.990	0.360	2.615	1.026	0.360	2.561	0.724	0.330	2.578	261.8	5.5	253.3	4.4														6.12	9.2358	9.1800	14.073	5.98	100.6	1006.5
2018-07-10 15:00	1.730	0.432	2.937	1.651	0.395	2.953	1.506	0.451	2.996	1.568	0.427	2.942	0.909	0.437	2.578	246.9	11.6	236.3	9.4														6.34	9.2358	9.1802	14.072	6.33	100.6	1006.6
2018-07-10 16:00	0.916	0.383	2.165	1.018	0.361	2.183	0.700	0.329	2.233	0.667	0.365	2.180	0.416	0.240	1.816	227.5	6.1	223.5	7.5														6.48	9.2359	9.1802	14.072	6.46	100.6	1006.9
2018-07-10 17:00	0.642	0.341	1.779	0.972	0.289	1.798	0.556	0.299	1.852	0.479	0.278	1.418	0.293	0.020	1.054	147.2	10.4	201.2	3.2														6.50	9.2385	9.1797	13.752	6.76	100.6	1007.0
2018-07-10 18:00	1.356	0.373	2.937	1.204	0.348	2.568	1.129	0.385	2.996	1.137	0.429	2.942	0.619	0.301	2.197	235.2	11.8	238.4	5.0														6.38	9.2440	9.1798	12.915	6.81	100.6	1008.1
2018-07-10 19:00	1.418	0.394	2.551	1.241	0.360	2.183	0.916	0.394	2.233	0.794	0.387	2.180	0.412	0.247	1.816	245.6	3.3	241.6	3.2														6.21	9.2445	9.1796	12.816	6.89	100.6	1008.4
2018-07-10 20:00	1.142	0.344	2.165	1.034	0.307	1.798	0.352	0.116	1.471	0.276	0.000	0.276	0.292	0.001	0.292	248.4	0.2	233.9	0.2														6.16	9.2470	9.1807	12.733	7.14	100.5	1008.5
2018-07-10 21:00	2.373	0.217	3.709	2.183	0.212	3.338	1.375	0.273	2.233	0.789	0.274	1.799	0.292	0.001	0.292	248.5	0.2	233.9	0.1														6.05	9.2464	9.1807	12.777	7.34	100.6	1008.8
2018-07-10 22:00	2.724	0.197	3.709	2.593	0.206	3.723	1.567	0.256	2.615	0.656	0.198	2.180	0.292	0.001	0.292	248.7	1.0	233.8	0.1														5.84	9.2444	9.1797	12.840	7.64	100.6	1009.2
2018-07-10 23:00	2.149	0.191	2.937	2.106	0.192	2.568	1.422	0.224	2.233	0.817	0.154	2.180	0.512	0.221	2.197	227.9	4.4	201.1	10.6														5.71	9.2456	9.1809	12.842	7.98	100.6	1009.6
2018-07-11 00:00	1.621	0.195	2.551	1.811	0.186	2.568	1.939	0.230	2.996	2.311	0.237	3.323	1.727	0.373	3.340	176.8	2.8	119.2	2.9														5.65	9.2459	9.1802	12.841	8.24	100.7	1010.0
2018-07-11 01:00	2.355	0.185	2.937	2.432	0.177	2.953	2.535	0.195	3.377	2.547	0.226	3.323	1.416	0.424	2.959	155.4	0.1	119.4	1.7														5.67	9.2444	9.1803	12.839	8.51	100.6	1009.7
2018-07-11 02:00	2.343	0.231	3.323	2.403	0.224	3.338	1.993	0.261	2.996	1.569	0.329	3.323	1.076	0.300	2.959	192.2	5.7	186.5	8.8														5.61	9.2455	9.1807	12.838	7.79	100.6	1009.4
2018-07-11 03:00	3.133	0.279	4.095	3.153	0.275	4.108	2.597	0.308	3.758	2.157	0.344	3.323	1.180	0.495	2.959	227.9	2.8	236.2	3.1														5.63	9.2446	9.1807	12.837	7.38	100.6	1009.5
2018-07-11 04:00	2.904	0.306	4.481	2.898	0.302	4.494	2.068	0.395	4.139	1.373	0.497	3.704	0.485	0.332	2.197	187.2	5.1	207.6	10.4														5.66	9.2451	9.1801	12.835	7.94	99.9	1009.3
2018-07-11 05:00	2.062	0.808	3.709	2.114	0.747	4.108	1.397	0.757	3.758	1.102	0.727	3.323	0.713	0.630	2.959	186.6	26.8	198.0	22.2														5.55	9.2455	9.1804	12.833	7.81	100.6	1009.3
2018-07-11 06:00	3.111	0.349	4.095	3.093	0.345	4.108	2.344	0.329	2.996	1.719	0.360	2.942	0.754	0.493	2.197	222.8	3.6	246.5	0.8														5.27	9.2453	9.1805	12.832	7.76	100.6	1009.3
2018-07-11 07:00	3.146	0.215	3.709	3.146	0.210	3.723	2.185	0.241	2.996	1.362	0.297	2.561	0.373	0.199	1.435	217.2	2.8	244.2	1.4														4.68	9.2451	9.1809	12.832	7.54	100.5	1009.9
2018-07-11 08:00	1.929	0.288	3.323	1.999	0.266	3.338	1.867	0.233	2.615	0.630	0.308	1.418	0.293	0.025	1.054	234.7	2.1	253.8	1.1														4.04	9.2446	9.1809	12.854	7.71	100.6	1010.6
2018-07-11 09:00	1.788	0.348	2.937	1.871	0.337	3.338	1.071	0.299	2.233	0.564	0.377	2.180	0.342	0.176	1.435	195.5	5.8	187.9	27.5														3.53	9.2339	9.1815	14.044	7.46	100.6	1010.7
2018-07-11 10:00	0.884	0.350	2.165	1.070	0.309	2.183	0.363	0.135	1.471	0.326	0.158	1.418	0.292	0.013	1.054	137.1	0.2	62.6	0.7														4.22	9.2359	9.1821	14.115	6.58	100.6	1010.5
2018-07-11 11:00	0.853	0.399	2.551	1.008	0.399	2.568	0.598	0.368	2.233	0.457	0.324	2.180	0.334	0.164	1.816	227.5	17.1	279.1	28.9														5.90	9.2353	9.1809	14.085	7.14	100.6	1010.7
2018-07-11 12:00	0.445	0.318	1.779	0.687	0.363	2.183	0.516	0.336	2.615	0.345	0.203	2.180	0.452	0.321	2.197	224.5	31.0	240.5	27.1														8.12	9.2358	9.1791	14.030	8.87	100.6	1010.3
2018-07-11 13:00	0.513	0.379	2.165	0.716	0.440	2.953	0.611	0.360	2.233	0.491	0.385	2.942	0.623	0.427	2.959	43.0	44.8	325.5	17.3														10.82	9.2382	9.1753	13.963	11.42	88.2	1009.8
2018-07-11 14:00	0.770	0.484	2.937	0.947	0.490	2.953	0.716	0.427	2.996	0.553	0.429	2.561	0.769	0.524	2.959	179.4	32.5	160.9	17.8														14.28	9.2392	9.1718	13.886	12.36	81.1	1009.0
2018-07-11 15:00	1.286	0.519	3.709	1.402	0.512	3.723	1.197	0.521	3.377	0.987	0.546	3.323	1.222	0.562	3.340	292.0	33.8	284.8	32.6														17.78	9.2388	9.1677	13.818	13.13	80.0	1008.8
2018-07-11 16:00	1.421	0.378	2.551	1.516	0.364	2.568	1.434	0.401	2.615	1.257	0.437	2.561	1.357	0.432	2.959	9.8	22.9	0.8	13.2														18.25	9.2346	9.1657	13.793	12.98	83.5	1008.6
2018-07-11 17:00	1.630	0.254	2.551	1.758	0.256	2.568	1.547	0.252	2.615	1.484	0.288	2.561	1.367	0.325	2.578	13.4	5.5	5.8	12.9														14.96	9.2359	9.1682	13.871	12.53	85.8	1009.0
2018-07-11 18:00	2.296	0.212	2.937	2.500	0.215	2.953	2.316	0.211	2.615	2.342	0.219	2.942	2.299	0.253	2.959	27.5	1.6	19.7	2.7														11.28	9.2407	9.1723	13.146	12.36	85.4	1009.3
2018-07-11 19:00	1.785	0.259	2.551	1.994	0.261	2.568	1.901	0.219	2.615	1.939	0.264	2.561	1.509	0.392	2.578	37.0	0.3	26.8	0.6														8.30	9.2418	9.1763	12.869	12.43	83.9	1009.7
2018-07-11 20:00	2.659	0.195	4.095	2.883	0.216	4.108	2.772	0.204	3.758	2.897	0.204	4.085	2.490	0.235	3.721	30.5	2.0	22.3	1.2														6.53	9.2442	9.1788	12.813	12.30	84.2	1010.4
2018-07-11 21:00	3.551	0.297	4.867	3.718	0.305	4.879	3.245	0.231	4.139	2.795	0.297	4.085	1.643	0.415	3.340	12.1	2.8	16.2	1.5														5.59	9.2441	9.1795	12.883	11.62	87.9	1010.8
2018-07-11 22:00	4.398	0.269	5.640	4.766	0.282	6.034	4.179	0.234	4.901	4.015	0.265	4.846	3.500	0.287	4.483	26.9	2.7	48.8	4.0														4.78	9.2440	9.1804	12.926	10.33	95.6	1011.4
2018-07-11 23:00	4.728	0.236	6.026	5.147	0.248	6.419	5.125	0.416	6.045	5.132	0.462	6.370	4.419	0.465	6.008	38.3	1.7	48.9	2.0														4.53	9.2447	9.1811	12.919	9.47	100.3	1010.8
2018-07-12 00:00	4.200	0.418	6.026	4.567	0.429	6.419	3.332	0.462	5.664	2.884	0.487	5.989	2.102	0.496	4.864	34.8	2.8	37.0	3.8														4.50	9.2452	9.1812	12.908	8.12	100.6	1010.7
2018-07-12 01:00	4.928	0.652	7.570	5.325	0.635	7.959	3.892	0.596	6.045	3.399	0.642	5.989	2.546	0.682	5.627	17.1	4.7	15.7	3.0														4.35	9.2454	9.1809	12.901	8.78	100.5	1010.2
2018-07-12 02:00	3.845	0.289	4.867	4.339	0.309	5.649	3.834	0.362	4.901	3.472	0.418	5.227	2.429	0.468	4.483	7.7	5.1	11.3	4.8														4.27	9.2451	9.1815	12.892	8.62	100.6	1010.3
2018-07-12 03:00	4.217	0.321	6.798	4.632	0.319	7.189	3.878	0.405	6.426	3.705	0.493	6.751	3.065	0.574	6.389	20.1	3.8	26.4	8.6														4.72	9.2444	9.1807	12.883	8.29	100.6	1010.0
2018-07-12 04:00	4.190	0.428	6.798	4.530	0.440	7.189	3.587	0.426	6.426	3.500	0.500	6.370	3.013	0.603	6.008	24.9	4.6	31.0	5.5														5.42	9.2445	9.1807	12.877	7.99	100.6	1010.0
2018-07-12 05:00	4.635	0.456	6.412	4.998	0.456	6.804	4.097	0.492	5.664	4.091	0.577	5.989	3.624	0.657	6.008	28.3	4.3	34.5	5.3														5.67	9.2443	9.1796	12.867	7.88	100.6	1009.6
2018-07-12 06:00	3.958	0.432	6.412	4.314	0.424	6.419	3.385	0.468	6.045	3.250	0.483	5.608	2.766	0.515	6.008	27.3	4.9	35.2	5.0														5.68	9.2459	9.1808	12.861	7.60	100.6	1010.2
2018-07-12 07:00	4.906	0.410	6.798	5.258	0.423	7.189	4.293	0.447	6.045	4.254	0.486	6.370	3.862	0.567	6.008	23.3	5.3	27.1	9.3														5.61	9.2445	9.1796	12.857	7.52	100.6	1010.3
2018-07-12 08:00	6.692	0.633	9.114	7.057	0.588	9.499	5.808	0.627	8.332	5.431	0.808	8.275	4.674	0.893	7.532	15.4	11.6	16.6	11.5														5.85	9.2448	9.1799	12.794	9.07	100.6	1010.7
2018-07-12 09:00	6.946	0.617	9.501	7.296	0.609	9.499	6.091	0.693	9.094	5.867	0.792	9.036	5.175	0.858	8.294	21.0	3.7	20.4	7.9														6.52	9.2428	9.1794	12.842	9.71	100.6	1010.3
2018-07-12 10:00	6.324	0.766	8.728	6.605	0.763	9.114	5.375	0.725	8.332	5.372	0.743	7.894	4.822	0.757	7.532	29.1	4.6	25.4	6.8														7.56	9.2424	9.1788	13.212	9.75	100.6	1010.6
2018-07-12 11:00	6.267	0.578	8.342	6.584	0.561	8.729	5.362	0.624	7.951	5.164	0.689	7.894	4.479	0.752	7.151	21.5	4.3	16.6	9.5														8.34	9.2350	9.1777	13.962	10.23	100.6	1010.9
2018-07-12 12:00	6.130	0.566	8.342	6.446	0.548	8.344	5.170	0.608	7.188	4.821	0.644	7.513	4.073	0.684	6.389	12.9	4.5	9.0	16.0														8.95	9.2354	9.1771	13.980	10.76	100.6	1011.1
2018-07-12 13:00	4.302	0.470	6.412	4.608	0.439	6.419	3.541	0.412	5.664	3.438	0.445	5.608	2.791	0.529	4.864	20.8	6.3	23.8	8.5														9.31	9.2355	9.1762	13.994	10.60	100.6	1010.6
2018-07-12 14:00	4.015	0.322	5.253	4.311	0.320	5.649	3.460	0.307	4.901	3.636	0.372	5.227	3.118	0.454	5.245	37.8	3.7	48.9	4.1														9.52	9.2365	9.1765	13.996	10.98	100.6	1010.1
2018-07-12 15:00	3.907	0.318	4.867	4.201	0.317	5.264	3.421	0.312	4.520	3.632	0.366	4.846	3.086	0.449	4.483	50.4	4.7	56.0	3.3														9.75	9.2367	9.1755	13.990	11.43	100.6	1009.7
2018-07-12 16:00	4.036	0.383	5.253	4.208	0.390	5.264	3.369	0.364	4.520	3.459	0.426	4.846	3.029	0.479	4.483	70.0	3.7	65.9	3.8														10.14	9.2375	9.1751	13.979	11.28	100.6	1009.5
2018-07-12 17:00	3.632	0.529	5.640	3.899	0.540	5.649	2.871	0.465	4.901	2.870	0.538	4.846	2.070	0.645	4.483	54.0	2.8	46.3	2.3														10.24	9.2389	9.1747	13.708	11.54	100.6	1009.3
2018-07-12 18:00	3.403	0.305	4.481	3.809	0.314	4.879	2.941	0.329	4.139	2.825	0.341	4.085	1.825	0.468	3.721	23.3	3.5	26.0	10.0														10.16	9.2421	9.1752	12.977	11.83	100.6	1009.0
2018-07-12 19:00	3.537	0.388	4.867	4.014	0.371	5.264	3.283	0.417	4.520	3.152	0.491	4.466	2.215	0.618	4.102	11.7	5.6	10.7	8.9														10.07	9.2425	9.1751	12.851	11.82	100.5	1008.9
2018-07-12 20:00	3.696	0.425	5.640	4.084	0.407	6.034	3.300	0.428	5.283	3.123	0.465	5.227	2.351	0.506	5.245	15.1	9.9	16.0	7.0														9.93	9.2425	9.1756	12.796	11.78	100.6	1009.0
2018-07-12 21:00	4.588	0.502	6.798	4.891	0.485	7.189	3.930	0.462	6.045	3.889	0.469	7.513	3.258	0.482	6.389	31.3	3.7	30.3	3.4														9.73	9.2429	9.1762	12.839	11.86	100.5	1008.8
2018-07-12 22:00	5.701	0.478	7.956	6.001	0.476	8.344	4.882	0.477	7.188	4.768	0.543	7.132	4.085	0.627	6.770	22.9	3.5	23.9	5.4														9.72	9.2426	9.1755	12.884	11.67	100.6	1008.6
2018-07-12 23:00	4.649	0.661	7.184	4.940	0.657	7.574	3.827	0.661	6.426	3.691	0.708	6.370	3.019	0.796	6.389	32.8	5.1	32.8	6.2														9.74	9.2407	9.1756	12.881	11.39	100.7	1008.6
2018-07-13 00:00	4.756	0.473	6.798	5.025	0.475	7.189	3.937	0.498	6.045	3.876	0.520	5.989	3.286	0.578	5.245	29.4	4.7	28.2	6.9														9.73	9.2424	9.1761	12.877	11.45	100.6	1008.6
2018-07-13 01:00	5.225	0.467	7.184	5.524	0.469	7.189	4.399	0.471	6.426	4.509	0.527	6.370	4.056	0.541	6.389	37.5	4.2	38.2	5.7														9.79	9.2433	9.1760	12.870	11.59	100.6	1008.2
2018-07-13 02:00	4.002	0.646	6.026	4.282	0.642	6.419	3.336	0.631	5.283	3.373	0.606	5.227	2.930	0.665	5.627	35.6	6.8	31.4	8.1														9.97	9.2413	9.1753	12.865	11.43	100.6	1008.3
2018-07-13 03:00	4.705	0.467	6.798	4.982	0.454	7.189	3.951	0.509	6.426	4.042	0.531	6.370	3.545	0.579	6.389	41.6	3.8	40.4	4.9														10.05	9.2416	9.1753	12.862	11.41	100.6	1008.2
2018-07-13 04:00	4.119	0.476	5.640	4.440	0.469	5.649	3.218	0.476	5.283	3.126	0.450	4.466	2.476	0.477	4.102	33.7	4.7	36.6	6.8														10.05	9.2408	9.1754	12.860	11.53	100.6	1007.6
2018-07-13 05:00	4.894	0.501	7.184	5.176	0.490	7.189	4.008	0.463	6.045	4.027	0.510	6.370	3.532	0.570	5.627	34.7	3.8	36.4	4.8														10.04	9.2419	9.1761	12.858	11.65	100.6	1007.1
2018-07-13 06:00	4.076	0.452	6.412	4.397	0.435	6.804	3.320	0.446	5.283	3.139	0.464	5.227	2.443	0.598	4.864	23.1	4.1	17.9	9.9														10.12	9.2436	9.1754	12.857	11.88	100.6	1007.1
2018-07-13 07:00	4.531	0.354	5.640	4.857	0.346	6.034	3.969	0.376	5.664	3.825	0.426	5.227	3.227	0.516	4.864	19.0	2.7	18.7	6.1														10.29	9.2409	9.1751	12.856	12.24	100.6	1006.8
2018-07-13 08:00	4.811	0.391	7.570	5.119	0.380	7.574	4.341	0.360	6.807	4.257	0.419	6.751	3.633	0.495	6.389	23.1	2.2	21.4	4.9														10.41	9.2421	9.1749	12.810	12.17	100.6	1006.5
2018-07-13 09:00	5.363	0.589	7.570	5.651	0.569	7.574	4.597	0.591	6.426	4.400	0.594	7.132	3.652	0.678	6.389	23.7	3.6	18.0	9.6														10.58	9.2400	9.1741	13.212	12.58	100.6	1006.9
2018-07-13 10:00	4.429	0.612	7.184	4.755	0.588	7.574	3.757	0.603	6.426	3.547	0.666	6.751	2.842	0.755	6.770	16.3	7.0	10.7	16.3														11.08	9.2356	9.1729	13.934	12.56	100.6	1007.0
2018-07-13 11:00	2.931	0.721	5.253	3.302	0.727	5.649	2.766	0.687	4.901	2.720	0.621	4.846	2.236	0.681	4.483	8.7	13.5	9.3	15.7														12.69	9.2372	9.1721	13.917	13.55	100.6	1006.6
2018-07-13 12:00	2.600	0.597	4.867	2.910	0.598	4.879	2.654	0.614	4.901	2.576	0.628	4.466	2.190	0.810	4.864	0.9	17.8	347.4	20.3														15.12	9.2378	9.1698	13.863	14.96	100.3	1006.1
2018-07-13 13:00	3.609	0.577	6.026	3.921	0.576	5.649	3.598	0.527	5.283	3.759	0.586	5.989	3.531	0.652	6.008	20.8	9.5	18.0	14.5														16.20	9.2365	9.1671	13.843	15.33	100.0	1004.8
2018-07-13 14:00	3.613	0.714	6.412	3.974	0.695	6.804	3.685	0.683	6.045	3.588	0.729	6.370	3.302	0.778	6.389	3.1	16.9	341.3	27.7														16.78	9.2359	9.1668	13.826	15.55	99.4	1004.0
2018-07-13 15:00	4.766	0.810	8.342	5.095	0.762	8.729	4.427	0.784	7.951	4.309	0.824	7.894	3.894	0.797	7.151	9.5	14.4	3.1	23.9														16.67	9.2361	9.1671	13.827	16.31	97.5	1003.3
2018-07-13 16:00	5.313	0.865	7.956	5.633	0.823	8.344	4.932	0.814	7.569	4.736	0.845	7.513	4.328	0.852	7.151	3.8	19.1	341.7	28.7														16.83	9.2371	9.1669	13.826	16.27	97.9	1003.0
2018-07-13 17:00	5.227	0.910	8.342	5.516	0.851	8.344	4.927	0.794	7.951	4.739	0.790	7.894	4.391	0.808	6.770	3.0	19.6	334.2	30.0														16.39	9.2382	9.1674	13.803	15.92	98.3	1002.7
2018-07-13 18:00	5.866	0.815	9.114	6.168	0.795	9.499	5.443	0.772	8.713	5.331	0.810	8.275	4.929	0.820	7.913	5.8	15.9	0.2	18.6														15.59	9.2385	9.1677	13.086	15.12	99.8	1002.5
2018-07-13 19:00	5.621	0.852	8.728	5.936	0.797	9.499	5.130	0.792	8.332	4.922	0.820	7.513	4.387	0.809	7.532	7.5	14.3	4.6	18.2														14.63	9.2369	9.1690	12.890	14.25	100.5	1002.6
2018-07-13 20:00	5.899	0.981	10.273	6.166	0.940	10.269	5.103	0.852	8.713	4.947	0.849	8.275	4.539	0.844	7.913	16.7	9.6	17.5	11.8														13.82	9.2386	9.1696	12.845	13.84	100.5	1002.1
2018-07-13 21:00	5.008	1.032	9.114	5.318	0.990	9.499	4.399	0.950	7.569	4.145	0.961	7.513	3.565	0.978	8.294	6.3	15.5	2.9	17.7														13.07	9.2396	9.1709	12.913	13.69	100.6	1002.2
2018-07-13 22:00	6.529	1.058	10.659	6.812	1.029	11.039	5.896	0.990	9.856	5.703	1.043	9.417	5.151	1.049	9.056	10.6	11.8	8.0	17.1														12.77	9.2395	9.1708	12.951	13.54	100.6	1002.1
2018-07-13 23:00	8.639	1.138	12.203	8.888	1.119	12.194	7.816	1.284	12.524	7.309	1.308	11.322	6.651	1.336	10.580	13.9	7.3	12.4	13.7														12.57	9.2401	9.1714	12.946	13.31	100.6	1002.1
2018-07-14 00:00	7.681	1.171	12.975	7.994	1.167	12.579	6.964	1.327	11.381	6.499	1.247	10.560	5.857	1.200	9.818	16.2	8.7	15.3	12.7														12.28	9.2398	9.1716	12.939	13.11	100.6	1002.0
2018-07-14 01:00	9.029	1.043	12.975	9.285	1.014	12.579	8.288	1.111	12.143	7.884	1.160	11.322	7.182	1.205	11.723	7.9	12.2	7.1	18.0														12.10	9.2395	9.1717	12.928	13.10	100.3	1002.0
2018-07-14 02:00	8.618	1.259	12.975	8.917	1.226	13.734	7.928	1.259	12.524	7.531	1.195	12.083	6.923	1.210	11.342	13.3	9.9	13.6	13.7														12.00	9.2402	9.1714	12.922	12.91	98.7	1001.5
2018-07-14 03:00	8.627	1.228	13.362	8.890	1.264	13.734	8.003	1.380	12.906	7.483	1.338	12.083	6.710	1.275	10.961	14.6	8.2	13.0	13.2														11.82	9.2399	9.1723	12.914	12.54	100.0	1001.5
2018-07-14 04:00	8.263	1.149	11.817	8.520	1.131	12.579	7.494	1.244	12.143	6.912	1.242	11.322	6.219	1.235	10.580	11.5	9.6	9.3	14.4														11.38	9.2397	9.1719	12.906	12.08	100.6	1001.3
2018-07-14 05:00	7.325	0.937	11.431	7.546	0.925	11.809	6.749	0.968	11.762	6.406	0.931	10.179	5.790	0.967	10.199	0.7	16.9	351.0	22.4														11.01	9.2407	9.1721	12.900	12.35	100.6	1001.4
2018-07-14 06:00	5.018	0.599	7.956	5.144	0.599	7.959	4.706	0.652	7.951	4.425	0.676	7.894	3.781	0.679	7.151	326.1	6.9	316.2	8.0														10.75	9.2385	9.1725	12.893	12.64	89.9	1002.0
2018-07-14 07:00	3.574	0.697	6.026	3.745	0.723	6.419	3.594	0.749	6.045	3.667	0.693	5.608	3.439	0.747	5.245	329.9	9.6	328.8	14.6														9.97	9.2415	9.1736	12.884	12.13	82.9	1002.6
