Created 04-09-2020 15:27 by Windographer 4.1.12

Latitude = N 38° 23' 20.760"
Longitude = W 73° 37' 21.480"
Elevation = 139 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	C1-SWI C3 Spd 100m Avg [m/s]	C1-SWI C3 Spd 100m StdDev [m/s]	C1-SWI C3 Spd 100m Max [m/s]	C2-SWI C3 Spd 99m Avg [m/s]	C2-SWI C3 Spd 99m StdDev [m/s]	C2-SWI C3 Spd 99m Max [m/s]	C3-SWI C3 Spd 80m Avg [m/s]	C3-SWI C3 Spd 80m StdDev [m/s]	C3-SWI C3 Spd 80m Max [m/s]	C4-SWI C3 Spd 65m Avg [m/s]	C4-SWI C3 Spd 65m StdDev [m/s]	C4-SWI C3 Spd 65m Max [m/s]	C5-SWI C3 Spd 50m Avg [m/s]	C5-SWI C3 Spd 50m StdDev [m/s]	C5-SWI C3 Spd 50m Max [m/s]	A1-SWI PV1 Direction 98m VectorAvg [°]	A1-SWI PV1 Direction 98m VectorStdDev [°]	A2-SWI PV1 Direction 48m VectorAvg [°]	A2-SWI PV1 Direction 48m VectorStdDev [°]	A3-Other Model Temperature 80m Avg [°C]	A3-Other Model Temperature 80m StdDev [°C]	A3-Other Model Temperature 80m Max [°C]	A3-Other Model Temperature 80m TimeOfMax [°C]	A3-Other Model Temperature 80m Min [°C]	A3-Other Model Temperature 80m TimeOfMin [°C]	A4-Humidity  0m Avg [%]	A4-Humidity  0m StdDev [%]	A4-Humidity  0m Max [%]	A4-Humidity  0m TimeOfMax [%RH]	A4-Humidity  0m Min [%]	A4-Humidity  0m TimeOfMin [%RH]	A5-Setra 276 Pressure 0m Avg [mbar]	I1-Inner Temp Avg [°C]	I2-Battery 1 Avg	I3-Battery 2 Avg	I4-12V Power Avg	A3-Other Model Temperature 80m Sample [°C]	A4-Humidity  0m Sample [%]	A5-Setra 276 Pressure 0m Sample [mbar]	C1-SWI C3 Spd 100m Min [m/s]	C2-SWI C3 Spd 99m Min [m/s]	C3-SWI C3 Spd 80m Min [m/s]	C4-SWI C3 Spd 65m Min [m/s]	C5-SWI C3 Spd 50m Min [m/s]	A1-SWI PV1 Direction 98m Min [°]	A1-SWI PV1 Direction 98m Max [°]	A2-SWI PV1 Direction 48m Min [°]	A2-SWI PV1 Direction 48m Max [°]	A3-SWI Model 115 Temperature 0m Sample [°C]	A4-Other Model Temperature 0m Sample [°C]	A3-SWI Model 115 Temperature 0m Sample (1) [°C]	A4-Other Model Temperature 0m Sample (1) [°C]	A3-Vaisala HMP50 Temperature 0m Sample [°C]	
2018-04-19 13:00	4.699	0.730	7.274	4.599	0.727	7.530	4.395	0.763	7.479	4.161	0.780	7.121	4.094	0.782	7.173	185.3	9.6	197.0	12.4														15.40	9.0350	9.0096	13.712	14.06	100.4	1001.2														
2018-04-19 14:00	3.555	0.764	5.733	3.422	0.802	6.006	3.411	0.735	6.339	3.270	0.784	5.978	3.246	0.821	5.647	185.4	13.0	194.0	12.5														17.24	9.0362	9.0069	13.683	15.39	100.4	1000.5														
2018-04-19 15:00	4.146	0.722	7.660	4.036	0.733	6.768	3.911	0.663	5.959	3.662	0.745	6.359	3.475	0.831	6.029	202.1	11.8	212.6	15.6														19.83	9.0367	9.0032	13.642	16.59	100.4	1000.0														
2018-04-19 16:00	4.793	0.842	7.660	4.667	0.891	7.530	4.432	0.878	7.479	4.176	0.894	7.502	4.045	0.866	7.554	204.2	13.5	216.3	16.3														21.88	9.0363	9.0003	13.595	17.13	99.9	999.7														
2018-04-19 17:00	5.000	0.821	8.430	4.937	0.826	7.911	4.674	0.857	7.859	4.500	0.820	7.502	4.455	0.800	7.173	190.0	10.0	198.0	12.5														22.20	9.0373	8.9984	13.563	17.47	98.4	999.7														
2018-04-19 18:00	5.980	0.595	8.815	5.864	0.580	8.673	5.640	0.618	8.619	5.362	0.628	8.264	5.208	0.657	7.936	176.1	5.5	187.2	7.7														21.48	9.0364	8.9999	13.567	17.15	99.1	999.8														
2018-04-19 19:00	5.342	0.659	8.815	5.226	0.673	8.673	4.896	0.671	8.619	4.472	0.687	8.645	4.152	0.654	7.554	169.4	7.4	176.8	8.8														19.46	9.0350	9.0013	13.523	16.35	100.4	1000.2														
2018-04-19 20:00	5.975	0.444	7.660	5.804	0.433	7.530	5.115	0.482	6.719	4.403	0.542	6.359	3.820	0.561	5.647	148.1	3.1	151.2	7.6														16.70	9.0373	9.0072	13.065	14.95	100.5	1000.5														
2018-04-19 21:00	6.541	0.718	8.815	6.370	0.673	8.292	5.579	0.684	7.859	4.833	0.700	7.502	4.254	0.661	7.173	156.5	5.1	165.7	7.4														14.89	9.0370	9.0101	12.859	14.20	100.4	1000.8														
2018-04-19 22:00	7.706	0.586	9.586	7.540	0.565	9.435	6.436	0.668	8.239	5.406	0.734	7.502	4.697	0.754	6.792	158.9	4.0	168.8	8.7														14.07	9.0380	9.0111	12.809	14.25	100.5	1000.6														
2018-04-19 23:00	7.502	0.390	8.815	7.427	0.389	8.673	6.695	0.410	8.619	5.919	0.487	7.502	5.285	0.513	7.173	176.8	2.7	182.2	4.7														13.04	9.0392	9.0109	12.763	14.75	100.5	1000.6														
2018-04-20 00:00	6.745	0.274	8.430	6.711	0.272	8.292	6.077	0.275	7.479	5.391	0.275	6.740	4.705	0.303	6.029	188.0	2.1	192.7	2.4														12.39	9.0387	9.0132	12.720	14.69	100.4	1000.3														
2018-04-20 01:00	6.248	0.362	7.660	6.199	0.367	7.530	5.361	0.325	6.719	4.605	0.296	5.597	3.863	0.294	5.266	187.5	2.6	191.2	2.8														11.78	9.0391	9.0142	12.681	14.45	100.5	1000.1														
2018-04-20 02:00	6.277	0.419	7.660	6.219	0.417	7.911	5.386	0.413	6.719	4.555	0.404	5.978	3.812	0.381	5.647	189.0	3.6	191.2	5.0														11.23	9.0372	9.0150	12.645	14.07	100.5	999.8														
2018-04-20 03:00	5.140	0.350	7.274	5.048	0.359	7.530	4.200	0.348	6.719	3.551	0.341	5.597	3.205	0.309	5.266	182.1	3.0	172.2	3.3														10.73	9.0382	9.0159	12.610	13.88	100.5	999.8														
2018-04-20 04:00	5.361	0.240	6.504	5.234	0.238	6.387	4.527	0.319	5.199	3.752	0.390	5.216	3.198	0.339	4.885	161.0	1.9	168.1	3.9														10.10	9.0389	9.0171	12.578	14.00	100.5	1000.0														
2018-04-20 05:00	5.201	0.285	6.119	5.062	0.275	6.006	4.252	0.335	5.579	3.385	0.338	4.455	3.044	0.287	4.122	153.5	1.9	180.7	3.6														9.72	9.0371	9.0196	12.549	13.98	100.3	999.8														
2018-04-20 06:00	2.702	0.470	4.193	2.519	0.461	4.101	1.872	0.373	3.299	1.235	0.375	2.550	1.127	0.303	2.215	136.3	5.8	162.9	3.8														9.16	9.0394	9.0170	12.523	12.35	100.4	999.9														
2018-04-20 07:00	1.495	0.332	3.422	1.336	0.312	2.958	1.871	0.298	3.679	1.680	0.288	2.550	1.571	0.285	2.215	125.2	6.4	104.1	5.6														8.51	9.0387	9.0194	12.501	11.85	100.5	1000.1														
2018-04-20 08:00	1.508	0.211	2.266	1.313	0.230	2.196	1.413	0.188	1.779	1.548	0.261	2.550	2.016	0.264	2.978	120.3	2.1	89.6	1.2														7.73	9.0383	9.0199	12.435	11.48	100.5	1000.4														
2018-04-20 09:00	1.211	0.249	1.881	1.008	0.269	1.815	1.395	0.208	2.159	1.394	0.285	2.169	2.127	0.243	2.978	122.4	4.6	104.3	5.2														7.81	9.0309	9.0214	13.360	11.28	100.5	1000.8														
2018-04-20 10:00	0.729	0.284	1.881	0.584	0.249	1.434	1.343	0.219	2.539	1.541	0.245	2.169	1.061	0.390	2.215	138.5	0.2	128.8	0.1														9.19	9.0249	9.0186	13.878	11.83	100.4	1001.5														
2018-04-20 11:00	0.709	0.253	1.881	0.617	0.228	1.815	0.577	0.309	1.399	0.359	0.182	1.407	0.359	0.173	1.452	115.4	27.6	128.6	0.2														11.17	9.0281	9.0161	13.802	12.26	100.5	1001.9														
2018-04-20 12:00	0.414	0.204	1.496	0.318	0.128	1.815	0.293	0.143	1.399	0.279	0.097	1.407	0.313	0.057	1.071	173.0	28.4	175.4	5.1														14.83	9.0346	9.0096	13.738	14.26	100.4	1002.2														
2018-04-20 13:00	2.081	0.485	4.193	1.963	0.467	4.101	2.051	0.513	4.059	1.939	0.556	4.074	2.024	0.540	3.740	6.2	17.1	16.8	27.1														18.64	9.0383	9.0046	13.685	15.66	99.9	1001.8														
2018-04-20 14:00	2.010	0.798	4.963	1.901	0.808	5.244	1.964	0.867	5.959	1.843	0.850	4.455	1.818	0.834	4.885	351.3	24.7	8.5	24.7														20.66	9.0376	9.0012	13.645	17.31	84.6	1001.5														
2018-04-20 15:00	2.731	0.689	6.119	2.604	0.687	5.625	2.608	0.683	5.579	2.497	0.755	5.978	2.525	0.709	5.266	347.5	19.4	1.9	22.0														22.16	9.0370	8.9986	13.601	17.87	78.4	1000.9														
2018-04-20 16:00	1.774	0.572	4.193	1.622	0.605	4.101	1.694	0.582	4.059	1.630	0.567	4.074	1.642	0.610	3.740	352.1	22.7	358.2	20.5														23.74	9.0363	8.9954	13.563	18.79	71.1	1000.4														
2018-04-20 17:00	0.701	0.400	2.652	0.606	0.372	2.577	0.687	0.430	2.539	0.629	0.384	2.550	0.615	0.405	2.596	317.8	42.7	292.1	21.1														24.54	9.0367	8.9943	13.535	19.45	67.8	1000.4														
2018-04-20 18:00	1.548	0.251	2.266	1.441	0.253	2.196	1.478	0.250	2.159	1.375	0.228	1.788	1.447	0.241	2.215	299.3	7.4	304.2	14.7														22.90	9.0351	8.9964	13.581	18.54	70.7	1000.5														
2018-04-20 19:00	1.465	0.225	2.266	1.369	0.225	2.196	1.347	0.229	2.159	1.016	0.282	1.788	0.884	0.237	1.833	327.8	4.7	323.3	8.3														20.02	9.0369	8.9984	13.348	18.46	69.4	1000.6														
2018-04-20 20:00	2.364	0.234	3.037	2.280	0.230	2.958	2.264	0.217	2.919	2.166	0.217	2.931	2.123	0.198	2.978	327.6	2.1	351.2	3.7														18.15	9.0363	9.0038	12.944	18.51	69.2	1000.7														
2018-04-20 21:00	3.187	0.204	3.807	3.130	0.204	3.720	2.889	0.238	3.679	2.653	0.238	3.312	2.481	0.215	3.359	334.3	2.1	3.4	8.5														16.59	9.0378	9.0053	12.753	18.23	70.6	1000.9														
2018-04-20 22:00	1.571	0.397	3.807	1.503	0.387	3.720	1.164	0.387	3.299	0.838	0.386	2.931	1.020	0.332	2.596	319.4	8.5	74.8	11.7														15.00	9.0386	9.0081	12.712	17.13	77.5	1000.9														
2018-04-20 23:00	1.639	0.326	3.037	1.634	0.311	2.958	2.229	0.308	3.299	2.394	0.340	3.312	2.813	0.331	3.740	80.1	10.2	103.0	3.0														13.60	9.0375	9.0122	12.672	16.45	84.2	1000.8														
2018-04-21 00:00	2.483	0.320	3.807	2.456	0.314	3.720	3.325	0.383	5.199	3.668	0.344	5.216	3.185	0.334	4.885	98.8	2.9	115.2	3.1														12.58	9.0381	9.0131	12.635	15.98	96.1	1000.4														
2018-04-21 01:00	3.721	0.391	4.963	3.681	0.398	4.863	4.253	0.277	5.199	3.417	0.302	4.836	2.577	0.321	3.740	100.0	1.3	126.2	2.6														11.75	9.0393	9.0137	12.601	15.16	100.5	1000.0														
2018-04-21 02:00	4.148	0.275	4.963	4.061	0.267	4.863	3.209	0.256	4.059	2.412	0.312	3.693	1.744	0.313	2.978	103.4	2.6	120.5	4.5														10.84	9.0382	9.0151	12.569	13.38	100.5	999.6														
2018-04-21 03:00	3.042	0.226	3.807	2.900	0.226	3.720	2.825	0.227	3.679	2.553	0.230	3.693	2.403	0.221	3.359	138.1	3.4	162.3	3.4														10.09	9.0400	9.0161	12.541	12.66	100.5	999.2														
2018-04-21 04:00	2.655	0.263	3.422	2.572	0.264	3.339	2.360	0.233	2.919	1.967	0.251	2.931	1.836	0.253	2.596	115.5	4.7	148.9	3.3														9.71	9.0384	9.0181	12.519	12.65	100.5	998.8														
2018-04-21 05:00	1.520	0.363	2.652	1.445	0.359	2.577	2.118	0.205	2.919	1.576	0.215	2.931	1.462	0.237	2.596	104.0	4.2	131.6	0.7														9.06	9.0389	9.0183	12.498	12.45	100.5	998.5														
2018-04-21 06:00	1.028	0.310	1.881	0.942	0.303	1.815	1.383	0.205	2.159	0.944	0.248	1.788	0.825	0.283	1.452	101.9	1.8	137.4	0.2														8.16	9.0392	9.0193	12.480	12.08	100.5	998.5														
2018-04-21 07:00	0.551	0.248	1.881	0.509	0.242	1.815	0.945	0.273	1.779	0.539	0.246	1.788	0.356	0.168	1.452	94.3	0.9	137.0	1.5														7.50	9.0383	9.0201	12.464	11.16	100.5	998.9														
2018-04-21 08:00	1.954	0.302	3.037	2.122	0.321	3.339	1.683	0.297	2.539	1.345	0.248	2.550	1.578	0.288	2.596	78.6	5.0	107.6	2.5														6.96	9.0378	9.0225	12.404	10.85	100.5	998.7														
2018-04-21 09:00	2.113	0.243	3.037	2.209	0.242	2.958	1.261	0.356	2.539	0.487	0.208	1.788	0.800	0.298	1.833	64.8	2.4	103.9	0.1														6.78	9.0286	9.0230	13.246	10.71	100.4	998.6														
2018-04-21 10:00	1.253	0.329	2.652	1.254	0.318	2.577	1.124	0.301	2.539	0.465	0.269	1.788	0.432	0.219	1.452	30.0	3.9	103.9	0.1														9.74	9.0270	9.0190	13.847	11.68	100.5	999.2														
2018-04-21 11:00	0.393	0.171	1.496	0.333	0.152	1.434	0.375	0.251	1.779	0.363	0.228	1.788	0.477	0.310	2.215	57.4	35.8	150.0	11.2														14.30	9.0338	9.0115	13.771	12.71	100.5	999.3														
2018-04-21 12:00	0.897	0.452	3.422	0.775	0.423	3.339	0.788	0.468	3.299	0.644	0.390	2.931	0.706	0.429	3.359	78.5	41.7	111.3	16.3														17.55	9.0364	9.0054	13.703	14.22	100.4	999.5														
2018-04-21 13:00	1.194	0.578	3.422	1.085	0.557	3.339	1.228	0.604	3.299	1.049	0.578	3.312	1.117	0.618	3.359	56.8	38.3	56.7	22.1														20.09	9.0357	9.0025	13.659	16.00	100.5	999.2														
2018-04-21 14:00	1.741	0.664	4.578	1.629	0.674	4.101	1.713	0.662	5.199	1.604	0.682	5.216	1.663	0.652	4.885	9.0	26.7	18.4	22.8														21.68	9.0393	8.9983	13.621	17.29	99.7	998.2														
2018-04-21 15:00	1.678	0.672	3.807	1.583	0.700	3.720	1.668	0.651	4.059	1.585	0.683	4.074	1.625	0.683	3.740	11.8	24.2	34.3	22.4														22.90	9.0369	8.9969	13.586	18.19	94.5	997.4														
2018-04-21 16:00	2.547	0.621	4.578	2.410	0.655	4.863	2.367	0.603	5.199	2.212	0.664	4.836	2.182	0.717	4.885	329.1	17.5	343.8	20.6														24.31	9.0365	8.9948	13.548	18.88	90.4	997.2														
2018-04-21 17:00	1.852	0.565	3.422	1.633	0.628	3.339	1.648	0.556	3.299	1.550	0.587	3.312	1.557	0.550	2.978	290.0	17.0	291.6	16.8														24.34	9.0364	8.9943	13.519	19.63	89.0	997.1														
2018-04-21 18:00	1.273	0.506	3.422	1.042	0.541	3.339	1.051	0.563	3.299	1.000	0.547	3.312	0.998	0.490	2.978	300.2	10.5	303.5	12.7														24.01	9.0351	8.9950	13.516	19.98	85.4	996.9														
2018-04-21 19:00	1.958	0.264	3.807	1.833	0.276	3.720	1.746	0.295	3.299	1.521	0.298	3.312	1.514	0.296	2.978	30.0	10.9	45.4	25.1														22.36	9.0357	8.9954	13.447	19.24	87.8	996.8														
2018-04-21 20:00	4.595	0.358	7.274	4.520	0.361	6.768	4.160	0.340	6.719	3.883	0.378	6.359	3.605	0.343	6.029	347.2	5.4	17.4	4.8														19.10	9.0371	8.9997	13.008	18.73	87.3	996.7														
2018-04-21 21:00	7.305	0.303	8.430	7.216	0.297	8.292	6.642	0.320	7.859	6.064	0.362	7.502	5.433	0.409	6.792	331.5	2.9	359.7	4.2														16.88	9.0366	9.0047	12.803	17.13	94.4	997.0														
2018-04-21 22:00	6.505	0.379	8.430	6.471	0.390	7.911	6.123	0.361	7.859	5.822	0.346	7.502	5.430	0.373	7.173	339.6	4.2	12.8	2.9														15.31	9.0375	9.0066	12.753	15.71	100.5	997.4														
2018-04-21 23:00	5.441	0.253	6.504	5.397	0.247	6.387	5.492	0.239	6.339	5.333	0.267	6.359	4.937	0.313	6.029	358.5	4.0	34.3	3.9														14.09	9.0387	9.0091	12.709	14.85	100.4	997.7														
2018-04-22 00:00	6.609	0.364	8.045	6.505	0.362	7.911	6.285	0.348	7.859	5.816	0.384	7.502	5.247	0.370	6.410	13.2	2.8	40.8	3.2														13.21	9.0384	9.0116	12.668	14.03	100.5	998.0														
2018-04-22 01:00	7.099	0.405	8.430	6.976	0.406	8.292	6.419	0.460	8.239	5.871	0.504	7.502	5.285	0.473	7.173	19.4	3.3	45.5	4.1														12.67	9.0392	9.0121	12.631	13.21	100.5	998.5														
2018-04-22 02:00	6.853	0.698	9.201	6.740	0.696	9.054	6.092	0.690	8.239	5.475	0.711	7.502	4.943	0.715	7.554	29.6	6.4	54.5	7.4														12.51	9.0403	9.0127	12.597	13.15	100.4	998.5														
2018-04-22 03:00	6.057	0.461	8.815	5.969	0.456	8.673	5.482	0.467	8.239	5.000	0.500	7.121	4.560	0.544	6.410	14.7	4.2	32.0	5.9														12.71	9.0392	9.0133	12.567	13.61	100.5	998.9														
2018-04-22 04:00	5.394	0.513	7.274	5.351	0.487	6.768	4.823	0.505	6.719	4.383	0.526	6.740	4.045	0.507	6.410	359.5	4.8	20.1	5.7														12.93	9.0395	9.0125	12.538	13.08	100.5	999.0														
2018-04-22 05:00	5.799	0.561	7.660	5.732	0.559	7.530	5.064	0.545	7.099	4.531	0.563	6.359	4.099	0.560	6.029	358.2	5.1	22.8	6.2														12.67	9.0397	9.0118	12.517	12.81	100.5	999.0														
2018-04-22 06:00	4.467	0.480	6.889	4.408	0.490	6.768	3.717	0.482	5.959	3.140	0.516	5.216	2.712	0.497	4.885	349.1	6.2	13.1	4.5														12.52	9.0398	9.0120	12.500	12.71	100.5	999.2														
2018-04-22 07:00	3.436	0.395	5.348	3.343	0.388	5.244	2.774	0.385	4.439	2.141	0.459	4.455	1.839	0.455	4.503	356.1	5.9	20.8	6.0														12.44	9.0397	9.0126	12.488	12.51	100.4	999.8														
2018-04-22 08:00	3.630	0.353	5.348	3.589	0.364	5.244	3.218	0.342	4.819	2.797	0.371	4.455	2.558	0.389	4.503	342.6	4.4	12.0	4.1														12.47	9.0394	9.0131	12.420	12.57	100.4	1000.5														
2018-04-22 09:00	3.046	0.375	4.578	2.983	0.364	4.482	2.680	0.351	4.439	2.180	0.396	3.693	1.969	0.384	3.359	13.6	6.3	43.0	7.1														12.56	9.0397	9.0123	12.556	12.65	100.5	1000.9														
2018-04-22 10:00	2.584	0.671	6.504	2.464	0.643	5.625	2.485	0.549	5.579	2.106	0.651	5.597	2.011	0.700	5.647	238.9	16.9	246.2	22.6														13.02	9.0363	9.0118	13.194	12.52	100.5	1002.3														
2018-04-22 11:00	7.705	0.980	11.512	7.647	0.976	11.340	6.969	1.113	10.899	6.260	1.204	10.549	5.701	1.230	10.224	200.8	7.2	212.8	11.9														12.89	9.0320	9.0122	13.583	11.17	100.5	1003.2														
2018-04-22 12:00	6.461	0.799	8.815	6.447	0.827	9.054	6.079	0.876	8.619	5.649	0.902	8.264	5.260	0.980	8.699	196.7	7.1	208.5	11.3														13.16	9.0311	9.0110	13.759	12.03	100.4	1003.4														
2018-04-22 13:00	6.182	0.968	8.815	6.099	0.974	8.673	5.674	0.999	8.619	5.308	1.044	8.645	5.088	1.108	8.317	195.4	9.9	203.2	13.9														14.41	9.0327	9.0097	13.741	12.22	100.5	1003.6														
2018-04-22 14:00	6.600	0.897	9.201	6.554	0.894	9.435	6.175	0.919	8.999	5.820	0.926	9.026	5.565	0.928	8.699	192.7	9.5	202.7	12.1														14.68	9.0332	9.0084	13.727	12.21	100.5	1003.6														
2018-04-22 15:00	5.574	0.810	8.430	5.550	0.809	8.292	5.033	0.896	8.239	4.643	0.951	7.883	4.347	0.955	7.936	192.8	8.5	205.8	11.8														14.64	9.0324	9.0087	13.736	12.40	99.5	1003.2														
2018-04-22 16:00	5.571	0.827	8.045	5.514	0.837	8.292	5.109	0.905	7.859	4.697	0.968	8.264	4.388	0.998	8.317	195.1	9.9	207.6	13.2														14.83	9.0337	9.0093	13.724	12.72	100.5	1003.4														
2018-04-22 17:00	5.581	0.768	7.660	5.549	0.772	7.530	5.111	0.826	7.859	4.663	0.861	7.121	4.344	0.847	6.792	195.7	7.6	207.2	11.4														14.85	9.0317	9.0094	13.744	12.85	100.3	1003.6														
2018-04-22 18:00	5.878	0.705	8.430	5.860	0.688	8.292	5.258	0.817	8.239	4.729	0.821	7.502	4.319	0.869	7.936	193.6	7.2	204.6	11.3														14.60	9.0329	9.0099	13.734	13.21	99.9	1003.7														
2018-04-22 19:00	6.988	0.722	9.586	6.936	0.730	9.435	6.163	0.869	8.999	5.415	0.943	8.264	4.717	1.010	7.554	200.8	5.6	213.6	11.9														14.07	9.0350	9.0101	13.435	12.56	100.3	1003.9														
2018-04-22 20:00	8.328	0.885	11.512	8.255	0.882	11.721	7.276	1.081	10.899	6.424	1.142	10.549	5.713	1.157	10.987	197.8	6.0	209.7	12.4														13.07	9.0373	9.0106	13.053	11.71	100.4	1004.3														
2018-04-22 21:00	8.788	0.695	10.742	8.733	0.684	10.578	7.886	0.813	10.899	7.028	0.976	10.168	6.253	1.044	9.461	192.1	4.2	204.6	9.7														12.11	9.0372	9.0130	12.865	11.35	100.4	1004.6														
2018-04-22 22:00	8.423	0.524	9.971	8.369	0.529	10.197	7.490	0.699	9.759	6.549	0.812	9.026	5.672	0.906	9.080	190.4	3.4	201.7	9.5														10.92	9.0371	9.0140	12.823	10.70	100.5	1004.7														
2018-04-22 23:00	8.560	0.641	10.742	8.515	0.650	10.578	7.457	0.772	9.759	6.476	0.935	9.406	5.635	0.952	8.699	193.5	4.0	202.7	9.9														9.87	9.0362	9.0152	12.782	10.11	100.5	1004.7														
2018-04-23 00:00	8.640	0.892	11.512	8.573	0.903	11.340	7.454	1.043	10.899	6.462	1.102	9.787	5.631	1.160	9.461	197.5	5.7	207.0	11.4														9.11	9.0360	9.0174	12.742	9.52	100.5	1004.5														
2018-04-23 01:00	8.899	0.869	12.283	8.832	0.881	12.102	7.721	1.061	11.279	6.797	1.107	10.930	5.936	1.141	9.843	198.0	5.1	207.7	11.4														8.56	9.0368	9.0185	12.703	9.06	100.5	1004.2														
2018-04-23 02:00	9.483	0.769	11.897	9.458	0.786	11.721	8.276	0.976	10.899	7.208	1.121	10.549	6.313	1.128	9.843	197.7	5.0	208.8	10.7														7.99	9.0352	9.0201	12.666	8.68	100.5	1003.8														
2018-04-23 03:00	10.372	0.967	14.594	10.317	0.974	14.388	9.081	1.099	13.939	7.924	1.184	12.073	6.933	1.214	11.369	198.0	5.1	208.7	11.1														7.47	9.0375	9.0196	12.632	8.36	100.5	1003.3														
2018-04-23 04:00	11.256	1.359	15.365	11.157	1.359	15.150	9.814	1.571	14.319	8.653	1.633	15.120	7.734	1.618	13.276	197.9	7.0	206.7	12.3														7.16	9.0368	9.0213	12.600	8.23	100.5	1002.6														
2018-04-23 05:00	9.447	1.356	13.824	9.355	1.361	13.245	8.070	1.388	12.039	7.094	1.389	12.073	6.405	1.299	10.606	195.5	8.4	202.6	12.2														6.94	9.0371	9.0218	12.569	7.78	100.5	1002.2														
2018-04-23 06:00	9.011	1.242	13.438	8.933	1.246	13.626	7.839	1.386	12.419	6.901	1.413	10.930	6.264	1.334	10.987	192.5	8.0	199.4	11.9														6.49	9.0378	9.0227	12.540	7.34	100.5	1002.3														
2018-04-23 07:00	10.349	1.138	13.824	10.301	1.167	13.626	9.119	1.260	13.179	7.975	1.357	14.358	6.981	1.373	11.369	197.4	6.4	208.6	12.2														6.11	9.0382	9.0225	12.515	6.91	100.5	1002.3														
2018-04-23 08:00	10.085	1.097	13.824	10.004	1.085	13.626	8.663	1.257	12.799	7.602	1.373	12.073	6.660	1.430	11.750	196.1	6.2	206.3	12.0														5.79	9.0383	9.0245	12.445	6.72	100.6	1002.5														
2018-04-23 09:00	10.017	1.163	13.824	9.971	1.177	14.388	8.782	1.327	13.939	7.802	1.363	11.692	6.929	1.366	11.750	194.5	6.4	204.5	12.1														5.88	9.0290	9.0238	13.334	6.68	100.6	1002.5														
2018-04-23 10:00	9.386	1.341	13.438	9.350	1.377	12.864	8.488	1.477	12.799	7.706	1.530	12.454	7.121	1.414	12.131	196.8	8.1	206.8	12.6														7.94	9.0232	9.0203	13.882	7.17	100.1	1003.0														
2018-04-23 11:00	9.471	1.310	13.824	9.414	1.334	14.007	8.748	1.462	13.179	8.096	1.489	13.216	7.547	1.447	12.513	196.3	7.8	206.5	11.7														10.19	9.0261	9.0167	13.846	8.16	94.6	1003.1														
2018-04-23 12:00	9.500	1.141	13.824	9.441	1.140	13.245	8.921	1.283	12.419	8.387	1.353	13.216	7.892	1.415	12.513	194.5	7.0	205.6	11.4														11.99	9.0272	9.0140	13.813	9.40	85.2	1003.0														
2018-04-23 13:00	8.611	1.027	11.512	8.514	1.063	11.340	7.936	1.248	11.279	7.424	1.353	11.311	6.985	1.367	10.606	191.8	7.0	203.0	11.5														13.87	9.0312	9.0122	13.784	10.94	79.6	1002.3														
2018-04-23 14:00	8.295	1.010	11.897	8.199	1.032	10.959	7.677	1.227	11.279	7.137	1.345	10.930	6.649	1.372	10.987	198.8	7.1	211.1	12.3														14.95	9.0331	9.0093	13.754	12.26	73.4	1001.7														
2018-04-23 15:00	8.041	1.074	11.512	8.003	1.105	11.721	7.402	1.279	10.899	6.965	1.416	10.930	6.613	1.392	11.369	200.7	8.2	212.8	12.8														16.16	9.0337	9.0063	13.726	13.19	70.7	1001.0														
2018-04-23 16:00	7.829	0.909	11.127	7.800	0.931	10.959	7.440	1.004	10.899	7.090	1.077	10.930	6.847	1.126	10.606	190.3	7.2	200.0	10.5														17.49	9.0348	9.0048	13.692	13.92	70.2	1000.8														
2018-04-23 17:00	8.202	1.058	11.512	8.140	1.070	10.959	7.565	1.193	12.039	7.029	1.227	10.930	6.575	1.275	10.606	193.5	7.7	204.8	11.9														17.88	9.0357	9.0041	13.671	14.17	68.8	1001.1														
2018-04-23 18:00	8.135	1.119	11.512	8.086	1.126	11.340	7.365	1.203	11.279	6.638	1.270	10.549	6.054	1.256	10.987	193.3	7.6	204.6	12.1														17.38	9.0352	9.0051	13.657	13.89	67.7	1001.4														
2018-04-23 19:00	8.544	0.736	11.127	8.517	0.753	10.959	7.400	0.911	9.759	6.467	1.001	10.168	5.714	1.072	9.843	194.8	5.2	206.1	11.4														15.66	9.0327	9.0073	13.580	13.09	69.1	1001.8														
2018-04-23 20:00	7.829	0.472	9.971	7.822	0.484	10.197	6.739	0.658	8.999	5.680	0.773	8.645	4.851	0.821	7.554	195.3	3.4	206.8	10.0														13.01	9.0333	9.0106	13.127	12.33	72.9	1002.2														
2018-04-23 21:00	7.943	0.804	10.742	7.908	0.829	10.959	6.658	0.966	9.759	5.616	1.070	9.406	4.812	1.046	8.317	198.2	6.2	210.9	11.7														11.14	9.0355	9.0131	12.921	10.93	88.8	1002.7														
2018-04-23 22:00	9.033	0.848	11.897	9.004	0.875	11.721	7.645	1.105	10.899	6.596	1.145	10.549	5.794	1.120	9.843	195.8	5.5	206.6	11.2														9.92	9.0349	9.0154	12.874	10.23	99.7	1003.0														
